Id,Label,Search Term,Notes,Name,Sub Theme,Sub Sub Theme,Level,IsHoliday?,isOccasion?,isSeason?,isBusinessTheme?,isSpring?,isSummer?,isFall?,isWinter?,isXmas?,ConflictsWith,Related FL Theme (ref),Related Parent FL Theme Label
442,Flowers: Tropical & Exotic Flowers: Orchids,Orchids,,Flowers,Tropical & Exotic Flowers,Orchids,3.000000,False,False,False,False,False,False,False,False,False,,941,Flowers: Tropical & Exotic Flowers
649,Flowers: Tropical & Exotic Flowers: Tropical Flowers,Tropical-Flowers,,Flowers,Tropical & Exotic Flowers,Tropical Flowers,3.000000,False,False,False,False,False,True,False,False,False,,941,Flowers: Tropical & Exotic Flowers
942,Flowers: Tropical & Exotic Flowers: Water Flowers,Water-Flowers,,Flowers,Tropical & Exotic Flowers,Water Flowers,3.000000,False,False,False,False,False,False,False,False,False,,941,Flowers: Tropical & Exotic Flowers
647,Flowers: Tropical & Exotic Flowers: Water Lilies,Water-Lilies,,Flowers,Tropical & Exotic Flowers,Water Lilies,3.000000,False,False,False,False,True,True,False,False,False,,941,Flowers: Tropical & Exotic Flowers
939,Flowers: Wild Flowers,Wild-Flowers,,Flowers,Wild Flowers,,2.000000,False,False,False,False,True,True,True,True,False,,445,Flowers
434,Flowers: Wild Flowers: Bluebonnets,Bluebonnets,,Flowers,Wild Flowers,Bluebonnets,3.000000,False,False,False,False,False,False,False,False,False,,939,Flowers: Wild Flowers
616,Flowers: Wild Flowers: Buttercups,Buttercups,,Flowers,Wild Flowers,Buttercups,3.000000,False,False,False,False,False,False,False,False,False,,939,Flowers: Wild Flowers
621,Flowers: Wild Flowers: Clovers,Clovers,,Flowers,Wild Flowers,Clovers,3.000000,False,False,False,False,False,False,False,False,False,,939,Flowers: Wild Flowers
427,Flowers: Wild Flowers: Columbines,Columbines,,Flowers,Wild Flowers,Columbines,3.000000,False,False,False,False,True,False,True,False,False,,939,Flowers: Wild Flowers
417,Flowers: Wild Flowers: Poppies,Poppies,,Flowers,Wild Flowers,Poppies,3.000000,False,False,False,False,True,True,False,False,False,,939,Flowers: Wild Flowers
416,Flowers: Wild Flowers: Thistles,Thistles,,Flowers,Wild Flowers,Thistles,3.000000,False,False,False,False,False,False,False,False,False,,939,Flowers: Wild Flowers
279,Food & Wine,Food-Wine,,Food & Wine,,,1.000000,False,False,False,False,True,True,True,True,True,,,
449,Food & Wine: Apples,Apples,,Food & Wine,Apples,,2.000000,False,False,False,False,False,False,True,False,False,,279,Food & Wine
318,Food & Wine: BBQ,BBQ,,Food & Wine,BBQ,,2.000000,False,False,False,False,False,True,False,False,False,,279,Food & Wine
945,Food & Wine: Citrus,Citrus,,Food & Wine,Citrus,,2.000000,False,False,False,False,True,True,True,False,False,,279,Food & Wine
29,Food & Wine: Coffee,Coffee,,Food & Wine,Coffee,,2.000000,False,False,False,False,True,True,True,True,True,,279,Food & Wine
271,Food & Wine: Fruits,Fruits,,Food & Wine,Fruits,,2.000000,False,False,False,False,True,True,True,False,False,,279,Food & Wine
1019,Food & Wine: General Pumpkins,General-Pumpkins,,Food & Wine,General Pumpkins,,2.000000,False,False,False,False,False,False,True,False,False,,279,Food & Wine
451,Food & Wine: Grapes,Grapes,,Food & Wine,Grapes,,2.000000,False,False,False,False,False,True,True,False,False,,279,Food & Wine
460,Food & Wine: Ice Cream,Ice-Cream,,Food & Wine,Ice Cream,,2.000000,False,False,False,False,False,True,False,False,False,,279,Food & Wine
461,Food & Wine: Lemonade,Lemonade,,Food & Wine,Lemonade,,2.000000,False,False,False,False,True,True,False,False,False,,279,Food & Wine
821,Food & Wine: Lemons,Lemons,,Food & Wine,Lemons,,2.000000,False,False,False,False,True,True,False,False,False,,279,Food & Wine
263,Food & Wine: Strawberries,Strawberries,,Food & Wine,Strawberries,,2.000000,False,False,False,False,True,True,False,False,False,,279,Food & Wine
245,Food & Wine: Sweets,Sweets,,Food & Wine,Sweets,,2.000000,False,False,False,False,True,True,True,True,True,,279,Food & Wine
264,Food & Wine: Watermelon,Watermelon,,Food & Wine,Watermelon,,2.000000,False,False,False,False,False,True,False,False,False,,279,Food & Wine
176,Food & Wine: Wine & Drinks,Wine-Drinks,,Food & Wine,Wine & Drinks,,2.000000,False,False,False,False,True,True,True,True,False,,279,Food & Wine
519,For The Cause,For-The-Cause,,For The Cause,,,1.000000,False,False,False,False,False,False,False,False,False,,,
707,For The Cause: Animals,Animals,,For The Cause,Animals,,2.000000,False,False,False,False,False,False,False,False,False,,519,For The Cause
819,For The Cause: Autism Awareness,Autism-Awareness,,For The Cause,Autism Awareness,,2.000000,False,False,False,False,False,False,False,False,False,,519,For The Cause
858,For The Cause: Awareness,Awareness,,For The Cause,Awareness,,2.000000,False,False,False,False,False,False,False,False,False,,519,For The Cause
527,For The Cause: Breast Cancer Awareness,Breast-Cancer-Awareness,,For The Cause,Breast Cancer Awareness,,2.000000,False,False,False,False,False,False,False,False,False,,519,For The Cause
825,For The Cause: Coronavirus,Coronavirus,,For The Cause,Coronavirus,,2.000000,False,False,False,False,False,False,False,False,False,,519,For The Cause
528,For The Cause: Gay Pride,Gay-Pride,,For The Cause,Gay Pride,,2.000000,False,False,False,False,False,False,False,False,False,,519,For The Cause
530,For The Cause: Peace,Peace,,For The Cause,Peace,,2.000000,False,False,False,False,False,False,False,False,False,,519,For The Cause
928,Gardens,Gardens,,Gardens,,,1.000000,False,False,False,False,True,True,True,True,True,,,
984,Gardens: Baskets,Baskets,,Gardens,Baskets,,2.000000,False,False,False,False,True,True,True,True,True,,928,Gardens
277,Gardens: Birdhouses,Birdhouses,,Gardens,Birdhouses,,2.000000,False,False,False,False,True,True,True,True,True,,928,Gardens
325,Gardens: Bless My Garden,Bless-My-Garden,,Gardens,Bless My Garden,,2.000000,False,False,False,False,True,True,True,False,False,,928,Gardens
424,Gardens: Dogwood,Dogwood,,Gardens,Dogwood,,2.000000,False,False,False,False,True,False,False,False,False,,928,Gardens
516,Gardens: Garden Gnomes,Garden-Gnomes,,Gardens,Garden Gnomes,,2.000000,False,False,False,False,True,True,True,True,True,,928,Gardens
957,Gardens: Potted Floral,Potted-Floral,,Gardens,Potted Floral,,2.000000,False,False,False,False,True,True,True,False,False,,928,Gardens
921,Gardens: Rain Boots,Rain-Boots,,Gardens,Rain Boots,,2.000000,False,False,False,False,True,True,False,False,False,,928,Gardens
672,Gardens: Shrubs,Shrubs,,Gardens,Shrubs,,2.000000,False,False,False,False,True,True,True,True,False,,928,Gardens
341,Gardens: Trees,Trees,,Gardens,Trees,,2.000000,False,False,False,False,True,True,True,True,True,,928,Gardens
273,Gardens: Watering Cans,Watering-Cans,,Gardens,Watering Cans,,2.000000,False,False,False,False,True,True,True,False,False,,928,Gardens
970,Gardens: Wheelbarrow,Wheelbarrow,,Gardens,Wheelbarrow,,2.000000,False,False,False,False,True,True,True,False,False,,928,Gardens
468,Great Outdoors,Great-Outdoors,,Great Outdoors,,,1.000000,False,False,False,False,True,True,True,True,True,,,
40,Great Outdoors: Camping,Camping,,Great Outdoors,Camping,,2.000000,False,False,False,False,True,True,True,False,False,,468,Great Outdoors
121,Great Outdoors: Fishing,Fishing,,Great Outdoors,Fishing,,2.000000,False,False,False,False,True,True,True,False,False,,468,Great Outdoors
454,Great Outdoors: Hunting,Hunting,,Great Outdoors,Hunting,,2.000000,False,False,False,False,False,False,True,False,False,,468,Great Outdoors
33,Great Outdoors: Lake,Lakes,,Great Outdoors,Lake,,2.000000,False,False,False,False,True,True,True,False,False,,468,Great Outdoors
496,Great Outdoors: Outdoors,Outdoors,,Great Outdoors,Outdoors,,2.000000,False,False,False,False,True,True,True,True,True,,468,Great Outdoors
812,Great Outdoors: Rivers,Rivers,,Great Outdoors,Rivers,,2.000000,False,False,False,False,True,True,True,False,False,,468,Great Outdoors
869,Humor,Humor,,Humor,,,1.000000,False,False,False,False,True,True,True,True,True,,,
118,Love & Happiness,Love-Happiness,,Love & Happiness,,,1.000000,False,False,False,False,True,True,True,True,True,,,
328,Love & Happiness: Bless Your Heart,Bless-Your-Heart,,Love & Happiness,Bless Your Heart,,2.000000,False,False,False,False,True,True,True,True,False,,118,Love & Happiness
950,Love & Happiness: Hello,Hello,,Love & Happiness,Hello,,2.000000,False,False,False,False,True,True,True,True,True,,118,Love & Happiness
289,Love & Happiness: Home Sweet Home,Home-Sweet-Home,,Love & Happiness,Home Sweet Home,,2.000000,False,False,False,False,True,True,True,True,True,,118,Love & Happiness
323,Love & Happiness: Live/Laugh/Love,Live-Laugh-Love,,Love & Happiness,Live/Laugh/Love,,2.000000,False,False,False,False,True,True,True,True,False,,118,Love & Happiness
929,Military,Military,,Military,,,1.000000,False,False,False,False,False,False,False,False,False,,,
930,Military: Air Force,Air-Force,,Military,Air Force,,2.000000,False,False,False,False,False,False,False,False,False,,929,Military
931,Military: Army,Army,,Military,Army,,2.000000,False,False,False,False,False,False,False,False,False,,929,Military
932,Military: Coast Guard,Coast-Guard,,Military,Coast Guard,,2.000000,False,False,False,False,False,False,False,False,False,,929,Military
933,Military: Marines,Marines,,Military,Marines,,2.000000,False,False,False,False,False,False,False,False,False,,929,Military
934,Military: Navy,Navy,,Military,Navy,,2.000000,False,False,False,False,False,False,False,False,False,,929,Military
58,Military: Support Our Troops,Support-Our-Troops,,Military,Support Our Troops,,2.000000,False,False,False,False,False,False,False,False,False,,929,Military
708,Military: Veterans,Veterans,,Military,Veterans,,2.000000,False,False,False,False,False,False,False,False,False,,929,Military
124,MLB Baseball: 2,Sports & Recreation,,MLB Baseball,,2,3.000000,False,False,False,False,False,False,False,False,False,,Sports & Recreation,
13,Monogrammed,Monogrammed,,Monogrammed,,,1.000000,False,False,False,False,True,True,True,True,False,,,
131,Monogrammed: Letter A,Letter-A,,Monogrammed,Letter A,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
132,Monogrammed: Letter B,Letter-B,,Monogrammed,Letter B,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
133,Monogrammed: Letter C,Letter-C,,Monogrammed,Letter C,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
134,Monogrammed: Letter D,Letter-D,,Monogrammed,Letter D,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
135,Monogrammed: Letter E,Letter-E,,Monogrammed,Letter E,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
136,Monogrammed: Letter F,Letter-F,,Monogrammed,Letter F,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
137,Monogrammed: Letter G,Letter-G,,Monogrammed,Letter G,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
138,Monogrammed: Letter H,Letter-H,,Monogrammed,Letter H,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
139,Monogrammed: Letter I,Letter-I,,Monogrammed,Letter I,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
140,Monogrammed: Letter J,Letter-J,,Monogrammed,Letter J,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
141,Monogrammed: Letter K,Letter-K,,Monogrammed,Letter K,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
142,Monogrammed: Letter L,Letter-L,,Monogrammed,Letter L,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
143,Monogrammed: Letter M,Letter-M,,Monogrammed,Letter M,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
144,Monogrammed: Letter N,Letter-N,,Monogrammed,Letter N,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
145,Monogrammed: Letter O,Letter-O,,Monogrammed,Letter O,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
146,Monogrammed: Letter P,Letter-P,,Monogrammed,Letter P,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
147,Monogrammed: Letter Q,Letter-Q,,Monogrammed,Letter Q,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
148,Monogrammed: Letter R,Letter-R,,Monogrammed,Letter R,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
149,Monogrammed: Letter S,Letter-S,,Monogrammed,Letter S,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
150,Monogrammed: Letter T,Letter-T,,Monogrammed,Letter T,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
151,Monogrammed: Letter U,Letter-U,,Monogrammed,Letter U,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
152,Monogrammed: Letter V,Letter-V,,Monogrammed,Letter V,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
153,Monogrammed: Letter W,Letter-W,,Monogrammed,Letter W,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
154,Monogrammed: Letter X,Letter-X,,Monogrammed,Letter X,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
155,Monogrammed: Letter Y,Letter-Y,,Monogrammed,Letter Y,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
156,Monogrammed: Letter Z,Letter-Z,,Monogrammed,Letter Z,,2.000000,False,False,False,False,True,True,True,True,False,,13,Monogrammed
125,Nascar: 2,Sports & Recreation,,Nascar,,2,3.000000,False,False,False,False,False,False,False,False,False,,Sports & Recreation,
126,NBA Basketball: 2,Sports & Recreation,,NBA Basketball,,2,3.000000,False,False,False,False,False,False,False,False,False,,Sports & Recreation,
127,NCAA: 2,Sports & Recreation,,NCAA,,2,3.000000,False,False,False,False,False,False,False,False,False,,Sports & Recreation,
128,NFL Football: 2,Sports & Recreation,,NFL Football,,2,3.000000,False,False,False,False,False,False,False,False,False,,Sports & Recreation,
129,NHL Hockey: 2,Sports & Recreation,,NHL Hockey,,2,3.000000,False,False,False,False,False,False,False,False,False,,Sports & Recreation,
6,Open & Sale,Open-Sale,,Open & Sale,,,1.000000,False,False,False,False,False,False,False,False,False,,,
521,Party Time,Party-Time,,Party Time,,,1.000000,False,False,False,False,True,True,True,True,False,,,
657,Party Time: 5 O Clock Somewhere,5-O-Clock-Somewhere,,Party Time,5 O Clock Somewhere,,2.000000,False,False,False,False,True,True,False,False,False,,521,Party Time
656,Party Time: Balloons,Balloons,,Party Time,Balloons,,2.000000,False,False,False,False,True,True,True,True,False,,521,Party Time
653,Party Time: Beer,Beer,,Party Time,Beer,,2.000000,False,False,False,False,True,True,True,True,False,,521,Party Time
658,Party Time: Girls Night,Girls-Night,,Party Time,Girls Night,,2.000000,False,False,False,False,True,True,True,True,False,,521,Party Time
654,Party Time: Margaritas,Margaritas,,Party Time,Margaritas,,2.000000,False,False,False,False,True,True,False,False,False,,521,Party Time
660,Party Time: Pool Party,Pool-Party,,Party Time,Pool Party,,2.000000,False,False,False,False,False,True,False,False,False,,521,Party Time
655,Party Time: The Party is Here,The-Party-is-Here,,Party Time,The Party is Here,,2.000000,False,False,False,False,True,True,True,True,False,,521,Party Time
7,Patriotic,Patriotic,,Patriotic,,,1.000000,False,False,False,False,True,True,True,True,False,,,
47,Patriotic: American Flags,American-Flags,,Patriotic,American Flags,,2.000000,False,False,False,False,True,True,True,True,True,,7,Patriotic
453,Patriotic: God Bless America,God-Bless-America,,Patriotic,God Bless America,,2.000000,False,False,False,False,True,True,True,True,False,,7,Patriotic
52,Patriotic: Hearts and Stripes,Hearts-and-Stripes,,Patriotic,Hearts and Stripes,,2.000000,False,False,False,False,True,True,True,True,False,,7,Patriotic
54,Patriotic: Liberty & Freedom,Liberty-Freedom,,Patriotic,Liberty & Freedom,,2.000000,False,False,False,False,True,True,True,True,False,,7,Patriotic
59,Patriotic: Uncle Sam,Uncle-Sam,,Patriotic,Uncle Sam,,2.000000,False,False,False,False,False,True,False,False,False,,7,Patriotic
398,Patterns,Patterns,,Patterns,,,1.000000,False,False,False,False,True,True,True,True,True,,,
485,Patterns: Camo,Camo,,Patterns,Camo,,2.000000,False,False,False,False,True,True,True,True,False,,398,Patterns
985,Patterns: Checkered,Checkered,,Patterns,Checkered,,2.000000,False,False,False,False,True,True,True,True,True,,398,Patterns
399,Patterns: Chevron,Chevron,,Patterns,Chevron,,2.000000,False,False,False,False,True,True,True,True,False,,398,Patterns
947,Patterns: Diamonds,Diamonds,,Patterns,Diamonds,,2.000000,False,False,False,False,True,True,True,True,False,,398,Patterns
817,Patterns: Lattice,Lattice,,Patterns,Lattice,,2.000000,False,False,False,False,True,True,True,True,True,,398,Patterns
956,Patterns: Plaid,Plaid,,Patterns,Plaid,,2.000000,False,False,False,False,True,True,True,True,True,,398,Patterns
400,Patterns: Polka Dots,Polka-Dots,,Patterns,Polka Dots,,2.000000,False,False,False,False,True,True,True,True,True,,398,Patterns
489,Patterns: Quatrefoil,Quatrefoil,,Patterns,Quatrefoil,,2.000000,False,False,False,False,True,True,True,True,False,,398,Patterns
965,Patterns: Stained Glass,Stained-Glass,,Patterns,Stained Glass,,2.000000,False,False,False,False,True,True,True,True,True,,398,Patterns
487,Patterns: Stripes,Stripes,,Patterns,Stripes,,2.000000,False,False,False,False,True,True,True,True,True,,398,Patterns
966,Patterns: Tie Dye,Tie-Dye,,Patterns,Tie Dye,,2.000000,False,False,False,False,True,True,False,False,False,,398,Patterns
483,Patterns: Zebra Stripes,Zebra-Stripes,,Patterns,Zebra Stripes,,2.000000,False,False,False,False,True,True,True,True,False,,398,Patterns
1,Pets & Animals,Pets-Animals,,Pets & Animals,,,1.000000,False,False,False,False,True,True,True,True,True,,,
674,Pets & Animals: Aquatic Life,Aquatic-Life,,Pets & Animals,Aquatic Life,,2.000000,False,False,False,False,True,True,True,False,True,,1,Pets & Animals
773,Pets & Animals: Aquatic Life: Beavers,Beavers,,Pets & Animals,Aquatic Life,Beavers,3.000000,False,False,False,False,True,True,False,False,False,,674,Pets & Animals: Aquatic Life
357,Pets & Animals: Aquatic Life: Crabs,Crabs,,Pets & Animals,Aquatic Life,Crabs,3.000000,False,False,False,False,True,True,True,False,False,,674,Pets & Animals: Aquatic Life
361,Pets & Animals: Aquatic Life: Dolphins,Dolphins,,Pets & Animals,Aquatic Life,Dolphins,3.000000,False,False,False,False,True,True,False,False,False,,674,Pets & Animals: Aquatic Life
359,Pets & Animals: Aquatic Life: Fish,Fish,,Pets & Animals,Aquatic Life,Fish,3.000000,False,False,False,False,True,True,False,False,False,,674,Pets & Animals: Aquatic Life
109,Pets & Animals: Aquatic Life: Frogs,Frogs,,Pets & Animals,Aquatic Life,Frogs,3.000000,False,False,False,False,True,True,False,False,False,,674,Pets & Animals: Aquatic Life
952,Pets & Animals: Aquatic Life: Koi,Koi,,Pets & Animals,Aquatic Life,Koi,3.000000,False,False,False,False,True,True,False,False,False,,674,Pets & Animals: Aquatic Life
360,Pets & Animals: Aquatic Life: Lobsters,Lobsters,,Pets & Animals,Aquatic Life,Lobsters,3.000000,False,False,False,False,True,True,False,False,False,,674,Pets & Animals: Aquatic Life
781,Pets & Animals: Aquatic Life: Octopuses,Octopuses,,Pets & Animals,Aquatic Life,Octopuses,3.000000,False,False,False,False,True,True,False,False,False,,674,Pets & Animals: Aquatic Life
356,Pets & Animals: Aquatic Life: Sea Shells,Sea-Shells,,Pets & Animals,Aquatic Life,Sea Shells,3.000000,False,False,False,False,True,True,True,False,True,,674,Pets & Animals: Aquatic Life
362,Pets & Animals: Aquatic Life: Seahorses,Seahorses,,Pets & Animals,Aquatic Life,Seahorses,3.000000,False,False,False,False,True,True,False,False,False,,674,Pets & Animals: Aquatic Life
358,Pets & Animals: Aquatic Life: Starfish,Starfish,,Pets & Animals,Aquatic Life,Starfish,3.000000,False,False,False,False,True,True,True,False,True,,674,Pets & Animals: Aquatic Life
326,Pets & Animals: Aquatic Life: Turtles,Turtles,,Pets & Animals,Aquatic Life,Turtles,3.000000,False,False,False,False,True,True,False,False,False,,674,Pets & Animals: Aquatic Life
102,Pets & Animals: Bunnies,Bunnies,,Pets & Animals,Bunnies,,2.000000,False,False,False,False,True,True,True,True,True,,1,Pets & Animals
104,Pets & Animals: Cats,Cats,,Pets & Animals,Cats,,2.000000,False,False,False,False,True,True,True,True,True,,1,Pets & Animals
744,Pets & Animals: Cats: Black,Black-Cats,,Pets & Animals,Cats,Black,3.000000,False,False,False,False,False,False,True,False,False,,104,Pets & Animals: Cats
749,Pets & Animals: Cats: Black & White,Black-and-White-Cats,,Pets & Animals,Cats,Black & White,3.000000,False,False,False,False,False,False,False,False,False,,104,Pets & Animals: Cats
751,Pets & Animals: Cats: Brown,Brown-Cats,,Pets & Animals,Cats,Brown,3.000000,False,False,False,False,False,False,False,False,False,,104,Pets & Animals: Cats
750,Pets & Animals: Cats: Brown Tabby,Brown-Tabby,,Pets & Animals,Cats,Brown Tabby,3.000000,False,False,False,False,False,False,True,True,True,,104,Pets & Animals: Cats
764,Pets & Animals: Cats: Brown w/White,Brown-White-Cats,,Pets & Animals,Cats,Brown w/White,3.000000,False,False,False,False,False,False,False,False,False,,104,Pets & Animals: Cats
752,Pets & Animals: Cats: Calico,Calico-Cats,,Pets & Animals,Cats,Calico,3.000000,False,False,False,False,True,False,True,False,False,,104,Pets & Animals: Cats
753,Pets & Animals: Cats: Cream,Cream-Cats,,Pets & Animals,Cats,Cream,3.000000,False,False,False,False,False,False,False,False,False,,104,Pets & Animals: Cats
759,Pets & Animals: Cats: Cream Tabby,Cream-Tabby,,Pets & Animals,Cats,Cream Tabby,3.000000,False,False,False,False,False,False,False,False,False,,104,Pets & Animals: Cats
754,Pets & Animals: Cats: Gray Tuxedo,Gray-Tuxedo,,Pets & Animals,Cats,Gray Tuxedo,3.000000,False,False,False,False,False,False,True,False,False,,104,Pets & Animals: Cats
755,Pets & Animals: Cats: Grey,Grey-Cats,,Pets & Animals,Cats,Grey,3.000000,False,False,False,False,False,False,True,False,False,,104,Pets & Animals: Cats
756,Pets & Animals: Cats: Grey Tabby,Grey-Tabby,,Pets & Animals,Cats,Grey Tabby,3.000000,False,False,False,False,True,True,False,True,True,,104,Pets & Animals: Cats
974,Pets & Animals: Cats: Memorial,Cats-Memorial,,Pets & Animals,Cats,Memorial,3.000000,False,False,False,False,False,False,False,False,False,,104,Pets & Animals: Cats
757,Pets & Animals: Cats: Orange,Orange-Cats,,Pets & Animals,Cats,Orange,3.000000,False,False,False,False,False,True,False,False,False,,104,Pets & Animals: Cats
758,Pets & Animals: Cats: Orange Tabby,Orange-Tabby,,Pets & Animals,Cats,Orange Tabby,3.000000,False,False,False,False,True,True,True,False,False,,104,Pets & Animals: Cats
765,Pets & Animals: Cats: Orange w/White,Orange-White-Cats,,Pets & Animals,Cats,Orange w/White,3.000000,False,False,False,False,True,False,False,False,False,,104,Pets & Animals: Cats
746,Pets & Animals: Cats: Paws,Cats-Paw-Print,,Pets & Animals,Cats,Paws,3.000000,False,False,False,False,False,False,True,False,False,,104,Pets & Animals: Cats
761,Pets & Animals: Cats: Ragdoll,Ragdoll-Cats,,Pets & Animals,Cats,Ragdoll,3.000000,False,False,False,False,False,False,False,False,False,,104,Pets & Animals: Cats
760,Pets & Animals: Cats: Siamese,Siamese-Cats,,Pets & Animals,Cats,Siamese,3.000000,False,False,False,False,False,False,False,False,False,,104,Pets & Animals: Cats
762,Pets & Animals: Cats: Tuxedo,Tuxedo-Cats,,Pets & Animals,Cats,Tuxedo,3.000000,False,False,False,False,False,False,False,False,False,,104,Pets & Animals: Cats
763,Pets & Animals: Cats: White,White-Cats,,Pets & Animals,Cats,White,3.000000,False,False,False,False,False,False,False,False,False,,104,Pets & Animals: Cats
769,Pets & Animals: Dinosaurs,Dinosaurs,,Pets & Animals,Dinosaurs,,2.000000,False,False,False,False,True,True,True,True,False,,1,Pets & Animals
107,Pets & Animals: Dogs,Dogs,,Pets & Animals,Dogs,,2.000000,False,False,False,False,True,True,True,True,True,,1,Pets & Animals
535,Pets & Animals: Dogs: Basset Hounds,Basset-Hounds,,Pets & Animals,Dogs,Basset Hounds,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
557,Pets & Animals: Dogs: Beagles,Beagles,,Pets & Animals,Dogs,Beagles,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
687,Pets & Animals: Dogs: Bichon Frise,Bichon-Frise,,Pets & Animals,Dogs,Bichon Frise,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
562,Pets & Animals: Dogs: Border Collies,Border-Collies,,Pets & Animals,Dogs,Border Collies,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
541,Pets & Animals: Dogs: Boston Terriers,Boston-Terriers,,Pets & Animals,Dogs,Boston Terriers,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
534,Pets & Animals: Dogs: Boxers,Boxers,,Pets & Animals,Dogs,Boxers,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
688,Pets & Animals: Dogs: Brittany Spaniels,Brittany-Spaniels,,Pets & Animals,Dogs,Brittany Spaniels,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
533,Pets & Animals: Dogs: Bulldogs,Bulldogs,,Pets & Animals,Dogs,Bulldogs,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
543,Pets & Animals: Dogs: Chihuahuas,Chihuahuas,,Pets & Animals,Dogs,Chihuahuas,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
559,Pets & Animals: Dogs: Cocker Spaniels,Cocker-Spaniels,,Pets & Animals,Dogs,Cocker Spaniels,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
690,Pets & Animals: Dogs: Collies,Collies,,Pets & Animals,Dogs,Collies,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
538,Pets & Animals: Dogs: Dachshunds,Dachshunds,,Pets & Animals,Dogs,Dachshunds,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
558,Pets & Animals: Dogs: Dalmatians,Dalmatians,,Pets & Animals,Dogs,Dalmatians,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
545,Pets & Animals: Dogs: Dogsome,Dogsome,,Pets & Animals,Dogs,Dogsome,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
683,Pets & Animals: Dogs: Flat-coated Retrievers,Flat-coated-Retrievers,,Pets & Animals,Dogs,Flat-coated Retrievers,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
686,Pets & Animals: Dogs: Fox Terriers,Fox-Terriers,,Pets & Animals,Dogs,Fox Terriers,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
569,Pets & Animals: Dogs: French Bulldogs,French-Bulldogs,,Pets & Animals,Dogs,French Bulldogs,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
550,Pets & Animals: Dogs: German Shepherds,German-Shepherds,,Pets & Animals,Dogs,German Shepherds,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
561,Pets & Animals: Dogs: German Shorthaired Pointers,German-Shorthaired-Pointers,,Pets & Animals,Dogs,German Shorthaired Pointers,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
537,Pets & Animals: Dogs: Golden Retrievers,Golden-Retrievers,,Pets & Animals,Dogs,Golden Retrievers,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
564,Pets & Animals: Dogs: Great Danes,Great-Danes,,Pets & Animals,Dogs,Great Danes,3.000000,False,False,False,False,True,True,True,True,True,,107,Pets & Animals: Dogs
